Name,SMILES
NAPROXEN,COc1ccc2cc(C(C)C(=O)O)ccc2c1
NAPROXEN SODIUM,COc1ccc2cc(C(C)C(=O)[O-])ccc2c1.[Na+]
NARATRIPTAN,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
NATEGLINIDE,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1
NEBIVOLOL,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
NEFAZODONE HYDROCHLORIDE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl
NELARABINE,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O
NELFINAVIR MESYLATE,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C
NEOMYCIN SULFATE,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O
NEOSTIGMINE METHYLSULFATE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-]
NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
NIACIN,O=C(O)c1cccnc1
NICARDIPINE HYDROCHLORIDE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
NIFEDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
NIFURTIMOX,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
NIMODIPINE,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
NINTEDANIB,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1
NIRAPARIB,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
NISOLDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
NITAZOXANIDE,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
NITROFURANTOIN,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
NITROGLYCERIN,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
NIZATIDINE,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
NOREPINEPHRINE BITARTRATE,NCC(O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O
NORETHINDRONE,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
NORTRIPTYLINE HYDROCHLORIDE,CNCCC=C1c2ccccc2CCc2ccccc21.Cl
NUSINERSEN,COCCOC1C(OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(N)nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(N)nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(N)nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[nH]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(OCCOC)C2O)C(COP(O)(=S)OC2C(CO)OC(n3cc(C)c(=O)[nH]c3=O)C2OCCOC)OC1n1cc(C)c(N)nc1=O
OBETICHOLIC ACID,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12
OCTREOTIDE,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1
OCTREOTIDE ACETATE,CC(=O)O.CC(=O)O.CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1
ODEVIXIBAT,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NC(CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1
OLANZAPINE,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
OLANZAPINE PAMOATE,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1.O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
OLAPARIB,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
OLICERIDINE,COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1
OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
OLSALAZINE SODIUM,O=C(O)c1cc(N=Nc2ccc([O-])c(C(=O)O)c2)ccc1[O-].[Na+].[Na+]
OMADACYCLINE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O
OMEGA-3-ACID ETHYL ESTERS,
OMEPRAZOLE,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
OMEPRAZOLE MAGNESIUM,COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2]
ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
OPICAPONE,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
ORITAVANCIN,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
ORITAVANCIN DIPHOSPHATE,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.O=P(O)(O)O.O=P(O)(O)O
ORLISTAT,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
ORPHENADRINE CITRATE,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
OSELTAMIVIR PHOSPHATE,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O
OSILODROSTAT,N#Cc1ccc(C2CCc3cncn32)c(F)c1
OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
OSPEMIFENE,OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
OXALIPLATIN,O=C(O)C(=O)O.[NH-]C1CCCCC1[NH-].[Pt+2]
OXAPROZIN,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
OXAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
OXCARBAZEPINE,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
OXYBUTYNIN CHLORIDE,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
OXYCODONE,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
OXYCODONE HYDROCHLORIDE,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314.Cl
OXYMORPHONE HYDROCHLORIDE,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl
OXYTOCIN,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O
OZANIMOD HYDROCHLORIDE,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N.Cl
PACLITAXEL,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
PAFOLACIANINE INJECTION,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Oc2ccc(CC(NC(=O)c3ccc(NCc4cnc5nc(N)[nH]c(=O)c5n4)cc3)C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+]
PALBOCICLIB,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
PALIPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
PALIPERIDONE PALMITATE,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O
PAMIDRONATE DISODIUM,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
PANOBINOSTAT,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1
PANTOPRAZOLE,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
PARICALCITOL,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C
PAROMOMYCIN SULFATE,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O
PAROXETINE,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
PAROXETINE HYDROCHLORIDE,Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
PAROXETINE MESYLATE,CS(=O)(=O)O.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
PASIREOTIDE,NCCCCC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(c2ccccc2)NC(=O)C2CC(OC(=O)NCCN)CN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(OCc3ccccc3)cc2)NC1=O
PATIROMER,
PATISIRAN,
PEGCETACOPLAN,
PEMETREXED,Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+]
PEMIGATINIB,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21
PENICILLAMINE,CC(C)(S)C(N)C(=O)O
PENICILLIN G BENZATHINE,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1
PENICILLIN G POTASSIUM,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[K+]
PENICILLIN G SODIUM,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
PENICILLIN V POTASSIUM,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+]
PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
PENTOBARBITAL SODIUM,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
PENTOSAN POLYSULFATE SODIUM,
PENTOSTATIN,OCC1OC(n2cnc3c2NC=NCC3O)CC1O
PENTOXIFYLLINE,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
PERAMIVIR,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O
PERAMPANEL,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
PERFLUTREN,FC(F)(F)C(F)(F)C(F)(F)F
PERINDOPRIL ERBUMINE,CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
PHENDIMETRAZINE TARTRATE,CC1C(c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O
PHENELZINE SULFATE,NNCCc1ccccc1.O=S(=O)(O)O
PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl
PHENTERMINE HYDROCHLORIDE,CC(C)(N)Cc1ccccc1.Cl
PHENTERMINE RESIN,CC(C)(N)Cc1ccccc1
PHENTOLAMINE MESYLATE,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
PHENYTOIN,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
PHYTONADIONE,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
PIFLUFOLASTAT F-18,O=C(O)CCC(NC(=O)NC(CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O
PIMAVANSERIN TARTRATE,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O
PIMOZIDE,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12
PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
PIRFENIDONE,Cc1ccc(=O)n(-c2ccccc2)c1
PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
PITAVASTATIN CALCIUM,O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2]
PITAVASTATIN MAGNESIUM,O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Mg+2]
PITOLISANT HYDROCHLORIDE,Cl.Clc1ccc(CCCOCCCN2CCCCC2)cc1
PLAZOMICIN,CNC1C(O)C(OC2C(NC(=O)C(O)CCN)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O
PLECANATIDE,CC(C)CC(NC(=O)C1CSSCC2NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)CSSCC(NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC2=O)C(=O)NC(C(C)O)C(=O)NCC(=O)N1)C(=O)O
PLERIXAFOR,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
POLIDOCANOL,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
POLYMYXIN B,
POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
PONATINIB HYDROCHLORIDE,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl
PONESIMOD,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
PORFIMER SODIUM,
POSACONAZOLE,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
POTASSIUM ACETATE,CC(=O)[O-].[K+]
POTASSIUM CHLORIDE,[Cl-].[K+]
POTASSIUM CITRATE,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+]
PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
PRALIDOXIME CHLORIDE,C[n+]1ccccc1C=NO.[Cl-]
PRALSETINIB,COC1(C(=O)NC(C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1
PRAMIPEXOLE DIHYDROCHLORIDE,CCCNC1CCc2nc(N)sc2C1.Cl.Cl
PRAMLINTIDE ACETATE,
PRASUGREL,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
PRAVASTATIN SODIUM,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+]
PRAZIQUANTEL,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
PRAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl
PREDNISOLONE,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
PREDNISOLONE SODIUM PHOSPHATE,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
PREDNISONE,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
PREGABALIN,CC(C)CC(CN)CC(=O)O
PRETOMANID,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2
PRILOCAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1ccccc1C.Cl
PRIMAQUINE PHOSPHATE,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O
PRIMIDONE,CCC1(c2ccccc2)C(=O)NCNC1=O
PROBENECID,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
PROCAINAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl
PROCARBAZINE HYDROCHLORIDE,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl
PROCHLORPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
PROCHLORPERAZINE EDISYLATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O
PROCHLORPERAZINE MALEATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
PROGESTERONE,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
PROMETHAZINE HYDROCHLORIDE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
PROPAFENONE HYDROCHLORIDE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl
PROPOFOL,CC(C)c1cccc(C(C)C)c1O
PROPOXYPHENE HYDROCHLORIDE,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C.Cl
PROPOXYPHENE NAPSYLATE,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1
PROPRANOLOL HYDROCHLORIDE,CC(C)NCC(O)COc1cccc2ccccc12.Cl
PROPYLTHIOURACIL,CCCc1cc(=O)[nH]c(=S)[nH]1
PROTAMINE SULFATE,
PROTRIPTYLINE HYDROCHLORIDE,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
PRUCALOPRIDE,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
PRUSSIAN BLUE INSOLUBLE CAPSULES,
PYRAZINAMIDE,NC(=O)c1cnccn1
PYRIDOSTIGMINE BROMIDE,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
PYRIDOXINE HCI,Cc1ncc(CO)c(CO)c1O.Cl
PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
QUAZEPAM,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
QUETIAPINE FUMARATE,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
QUINAPRIL,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
QUINIDINE GLUCONATE,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=C(O)C(O)C(O)C(O)C(O)CO
QUINIDINE SULFATE TABLET,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O
QUININE SULFATE,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O
RABEPRAZOLE SODIUM,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+]
RADIUM RA 223 DICHLORIDE,
RALOXIFENE HYDROCHLORIDE,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
RAMELTEON,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3
RAMIPRIL,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21
RANITIDINE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
RANOLAZINE,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
RASAGILINE,C#CCNC1CCc2ccccc21
REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
RELUGOLIX,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1
REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl
REMIMAZOLAM BESYLATE,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1
REPAGLINIDE,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
REPOSITORY CORTICOTROPIN,
RIBAVIRIN,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1
RIBOCICLIB,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
RIFABUTIN,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
RIFAMPIN,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
RIFAMYCIN,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
RIFAPENTINE,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
RIFAXIMIN,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
RILPIVIRINE HYDROCHLORIDE,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl
RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1
RIMANTADINE HYDROCHLORIDE,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
